 >>>>       1           64
      0.12394     -1.03722      1.53126      1.06012      0.37745     -0.02041     -0.00030      1.36088
      0.24757     -1.02813      1.56252      1.06252      0.37786     -0.02089     -0.00028      1.39296
      0.37055     -1.01254      1.59379      1.06638      0.37862     -0.02166     -0.00023      1.44428
      0.49242     -0.98985      1.62504      1.07151      0.37970     -0.02268     -0.00018      1.51188
      0.61253     -0.95929      1.65630      1.07766      0.38113     -0.02388     -0.00011      1.59208
      0.73008     -0.92001      1.68755      1.08454      0.38287     -0.02521     -0.00003      1.68084
      0.84400     -0.87121      1.71880      1.09186      0.38490     -0.02661      0.00006      1.77405
      0.95296     -0.81220      1.75005      1.09930      0.38712     -0.02802      0.00016      1.86780
      1.05542     -0.74251      1.78130      1.10659      0.38943     -0.02938      0.00025      1.95852
      1.14962     -0.66203      1.81255      1.11346      0.39174     -0.03065      0.00035      2.04311
      1.23369     -0.57102      1.84379      1.11967      0.39391     -0.03178      0.00044      2.11894
      1.30575     -0.47023      1.87503      1.12503      0.39586     -0.03276      0.00052      2.18387
      1.36399     -0.36089      1.90627      1.12937      0.39742     -0.03354      0.00058      2.23626
      1.40686     -0.24465      1.93752      1.13258      0.39901     -0.03413      0.00063      2.27513
      1.43313     -0.12358      1.96876      1.13444      0.39907     -0.03455      0.00066      2.30360
      1.44195      0.00000      2.00000      1.13516      0.40018     -0.03463      0.00067      2.30865
 >>>>       3           64
     51.30240      3.99629
      1.46462      0.00000      0.00000      1.13832      0.40033     -0.03510      0.00115      2.34026
      1.45555      0.12453      0.03124      1.13756      0.39917     -0.03502      0.00113      2.33491
      1.42852      0.24641      0.06248      1.13558      0.39910     -0.03458      0.00108      2.30533
      1.38444      0.36322      0.09373      1.13217      0.39741     -0.03397      0.00099      2.26484
      1.32463      0.47281      0.12497      1.12755      0.39575     -0.03315      0.00088      2.21016
      1.25073      0.57345      0.15621      1.12184      0.39367     -0.03213      0.00074      2.14223
      1.16466      0.66389      0.18745      1.11521      0.39134     -0.03094      0.00059      2.06266
      1.06840      0.74342      0.21870      1.10786      0.38887     -0.02960      0.00043      1.97361
      0.96392      0.81181      0.24994      1.10005      0.38639     -0.02817      0.00027      1.87775
      0.85305      0.86927      0.28119      1.09205      0.38401     -0.02667      0.00011      1.77831
      0.73738      0.91636      0.31244      1.08418      0.38184     -0.02519     -0.00005      1.67904
      0.61826      0.95391      0.34370      1.07676      0.37998     -0.02376     -0.00018      1.58413
      0.49675      0.98283      0.37495      1.07011      0.37847     -0.02247     -0.00030      1.49805
      0.37365      1.00411      0.40621      1.06455      0.37734     -0.02138     -0.00040      1.42526
      0.24956      1.01860      0.43747      1.06036      0.37656     -0.02055     -0.00047      1.36984
      0.12491      1.02700      0.46874      1.05775      0.37614     -0.02003     -0.00051      1.33514
      0.00000      1.02975      0.50000      1.05686      0.37595     -0.01986     -0.00053      1.32367
     -0.12491      1.02700      0.53126      1.05775      0.37614     -0.02003     -0.00051      1.33514
     -0.24956      1.01860      0.56253      1.06036      0.37656     -0.02055     -0.00047      1.36984
     -0.37365      1.00411      0.59379      1.06455      0.37734     -0.02138     -0.00040      1.42526
     -0.49675      0.98283      0.62505      1.07011      0.37847     -0.02247     -0.00030      1.49805
     -0.61826      0.95391      0.65630      1.07676      0.37998     -0.02376     -0.00018      1.58413
     -0.73738      0.91636      0.68756      1.08418      0.38184     -0.02519     -0.00005      1.67904
     -0.85305      0.86927      0.71881      1.09205      0.38401     -0.02667      0.00011      1.77831
     -0.96392      0.81181      0.75006      1.10005      0.38639     -0.02817      0.00027      1.87775
     -1.06840      0.74342      0.78130      1.10786      0.38887     -0.02960      0.00043      1.97361
     -1.16466      0.66389      0.81255      1.11521      0.39134     -0.03094      0.00059      2.06266
     -1.25073      0.57345      0.84379      1.12184      0.39367     -0.03213      0.00074      2.14223
     -1.32463      0.47281      0.87503      1.12755      0.39575     -0.03315      0.00088      2.21016
     -1.38444      0.36322      0.90627      1.13217      0.39741     -0.03397      0.00099      2.26484
     -1.42852      0.24641      0.93752      1.13558      0.39910     -0.03458      0.00108      2.30533
     -1.45555      0.12453      0.96876      1.13756      0.39917     -0.03502      0.00113      2.33491
     -1.46462      0.00000      1.00000      1.13832      0.40033     -0.03510      0.00115      2.34026
     -1.45555     -0.12453      1.03124      1.13756      0.39917     -0.03502      0.00113      2.33491
     -1.42852     -0.24641      1.06248      1.13558      0.39910     -0.03458      0.00108      2.30533
     -1.38444     -0.36322      1.09373      1.13217      0.39741     -0.03397      0.00099      2.26484
     -1.32463     -0.47281      1.12497      1.12755      0.39575     -0.03315      0.00088      2.21016
     -1.25073     -0.57345      1.15621      1.12184      0.39367     -0.03213      0.00074      2.14223
     -1.16466     -0.66389      1.18745      1.11521      0.39134     -0.03094      0.00059      2.06266
     -1.06840     -0.74342      1.21870      1.10786      0.38887     -0.02960      0.00043      1.97361
     -0.96392     -0.81181      1.24994      1.10005      0.38639     -0.02817      0.00027      1.87775
     -0.85305     -0.86927      1.28119      1.09205      0.38401     -0.02667      0.00011      1.77831
     -0.73738     -0.91636      1.31244      1.08418      0.38184     -0.02519     -0.00005      1.67904
     -0.61826     -0.95391      1.34370      1.07676      0.37998     -0.02376     -0.00018      1.58413
     -0.49675     -0.98283      1.37495      1.07011      0.37847     -0.02247     -0.00030      1.49805
     -0.37365     -1.00411      1.40621      1.06455      0.37734     -0.02138     -0.00040      1.42526
     -0.24956     -1.01860      1.43747      1.06036      0.37656     -0.02055     -0.00047      1.36984
     -0.12491     -1.02700      1.46874      1.05775      0.37614     -0.02003     -0.00051      1.33514
      0.00000     -1.02975      1.50000      1.05686      0.37595     -0.01986     -0.00053      1.32367
      0.12491     -1.02700      1.53126      1.05775      0.37614     -0.02003     -0.00051      1.33514
      0.24956     -1.01860      1.56253      1.06036      0.37656     -0.02055     -0.00047      1.36984
      0.37365     -1.00411      1.59379      1.06455      0.37734     -0.02138     -0.00040      1.42526
      0.49675     -0.98283      1.62505      1.07011      0.37847     -0.02247     -0.00030      1.49805
      0.61826     -0.95391      1.65630      1.07676      0.37998     -0.02376     -0.00018      1.58413
      0.73738     -0.91636      1.68756      1.08418      0.38184     -0.02519     -0.00005      1.67904
      0.85305     -0.86927      1.71881      1.09205      0.38401     -0.02667      0.00011      1.77831
      0.96392     -0.81181      1.75006      1.10005      0.38639     -0.02817      0.00027      1.87775
      1.06840     -0.74342      1.78130      1.10786      0.38887     -0.02960      0.00043      1.97361
      1.16466     -0.66389      1.81255      1.11521      0.39134     -0.03094      0.00059      2.06266
      1.25073     -0.57345      1.84379      1.12184      0.39367     -0.03213      0.00074      2.14223
      1.32463     -0.47281      1.87503      1.12755      0.39575     -0.03315      0.00088      2.21016
      1.38444     -0.36322      1.90627      1.13217      0.39741     -0.03397      0.00099      2.26484
      1.42852     -0.24641      1.93752      1.13558      0.39910     -0.03458      0.00108      2.30533
      1.45555     -0.12453      1.96876      1.13756      0.39917     -0.03502      0.00113      2.33491
      1.46462      0.00000      2.00000      1.13832      0.40033     -0.03510      0.00115      2.34026
 >>>>       4           64
     76.90240      4.05286
      1.50472      0.00000      0.00000      1.14358      0.40039     -0.03585      0.00210      2.38979
      1.49519      0.12626      0.03124      1.14276      0.39918     -0.03576      0.00207      2.38405
      1.46682      0.24966      0.06248      1.14058      0.39908     -0.03529      0.00197      2.35285
      1.42063      0.36755      0.09372      1.13684      0.39724     -0.03465      0.00181      2.31005
      1.35805      0.47761      0.12496      1.13176      0.39540     -0.03378      0.00160      2.25204
      1.28093      0.57803      0.15621      1.12547      0.39310     -0.03270      0.00136      2.17967
      1.19134      0.66751      0.18745      1.11814      0.39051     -0.03142      0.00108      2.09444
      1.09148      0.74536      0.21869      1.10999      0.38776     -0.02998      0.00078      1.99846
      0.98347      0.81146      0.24994      1.10130      0.38498     -0.02842      0.00048      1.89442
      0.86924      0.86615      0.28118      1.09236      0.38231     -0.02679      0.00019      1.78570
      0.75049      0.91019      0.31243      1.08352      0.37990     -0.02515     -0.00008      1.67635
      0.62859      0.94462      0.34369      1.07515      0.37783     -0.02357     -0.00033      1.57103
      0.50460      0.97060      0.37494      1.06763      0.37619     -0.02212     -0.00055      1.47484
      0.37930      0.98931      0.40621      1.06132      0.37497     -0.02089     -0.00073      1.39298
      0.25321      1.00181      0.43747      1.05654      0.37414     -0.01996     -0.00086      1.33036
      0.12670      1.00895      0.46873      1.05357      0.37371     -0.01936     -0.00094      1.29100
      0.00000      1.01127      0.50000      1.05255      0.37352     -0.01917     -0.00097      1.27800
     -0.12670      1.00895      0.53127      1.05357      0.37371     -0.01936     -0.00094      1.29100
     -0.25321      1.00181      0.56253      1.05654      0.37414     -0.01996     -0.00086      1.33036
     -0.37930      0.98931      0.59379      1.06132      0.37497     -0.02089     -0.00073      1.39298
     -0.50460      0.97060      0.62506      1.06763      0.37619     -0.02212     -0.00055      1.47484
     -0.62859      0.94462      0.65631      1.07515      0.37783     -0.02357     -0.00033      1.57103
     -0.75049      0.91019      0.68757      1.08352      0.37990     -0.02515     -0.00008      1.67635
     -0.86924      0.86615      0.71882      1.09236      0.38231     -0.02679      0.00019      1.78570
     -0.98347      0.81146      0.75006      1.10130      0.38498     -0.02842      0.00048      1.89442
     -1.09148      0.74536      0.78131      1.10999      0.38776     -0.02998      0.00078      1.99846
     -1.19134      0.66751      0.81255      1.11814      0.39051     -0.03142      0.00108      2.09444
     -1.28093      0.57803      0.84379      1.12547      0.39310     -0.03270      0.00136      2.17967
     -1.35805      0.47761      0.87504      1.13176      0.39540     -0.03378      0.00160      2.25204
     -1.42063      0.36755      0.90628      1.13684      0.39724     -0.03465      0.00181      2.31005
     -1.46682      0.24966      0.93752      1.14058      0.39908     -0.03529      0.00197      2.35285
     -1.49519      0.12626      0.96876      1.14276      0.39918     -0.03576      0.00207      2.38405
     -1.50472      0.00000      1.00000      1.14358      0.40039     -0.03585      0.00210      2.38979
     -1.49519     -0.12626      1.03124      1.14276      0.39918     -0.03576      0.00207      2.38405
     -1.46682     -0.24966      1.06248      1.14058      0.39908     -0.03529      0.00197      2.35285
     -1.42063     -0.36755      1.09372      1.13684      0.39724     -0.03465      0.00181      2.31005
     -1.35805     -0.47761      1.12496      1.13176      0.39540     -0.03378      0.00160      2.25204
     -1.28093     -0.57803      1.15621      1.12547      0.39310     -0.03270      0.00136      2.17967
     -1.19134     -0.66751      1.18745      1.11814      0.39051     -0.03142      0.00108      2.09444
     -1.09148     -0.74536      1.21869      1.10999      0.38776     -0.02998      0.00078      1.99846
     -0.98347     -0.81146      1.24994      1.10130      0.38498     -0.02842      0.00048      1.89442
     -0.86924     -0.86615      1.28118      1.09236      0.38231     -0.02679      0.00019      1.78570
     -0.75049     -0.91019      1.31243      1.08352      0.37990     -0.02515     -0.00008      1.67635
     -0.62859     -0.94462      1.34369      1.07515      0.37783     -0.02357     -0.00033      1.57103
     -0.50460     -0.97060      1.37494      1.06763      0.37619     -0.02212     -0.00055      1.47484
     -0.37930     -0.98931      1.40621      1.06132      0.37497     -0.02089     -0.00073      1.39298
     -0.25321     -1.00181      1.43747      1.05654      0.37414     -0.01996     -0.00086      1.33036
     -0.12670     -1.00895      1.46873      1.05357      0.37371     -0.01936     -0.00094      1.29100
      0.00000     -1.01127      1.50000      1.05255      0.37352     -0.01917     -0.00097      1.27800
      0.12670     -1.00895      1.53127      1.05357      0.37371     -0.01936     -0.00094      1.29100
      0.25321     -1.00181      1.56253      1.05654      0.37414     -0.01996     -0.00086      1.33036
      0.37930     -0.98931      1.59379      1.06132      0.37497     -0.02089     -0.00073      1.39298
      0.50460     -0.97060      1.62506      1.06763      0.37619     -0.02212     -0.00055      1.47484
      0.62859     -0.94462      1.65631      1.07515      0.37783     -0.02357     -0.00033      1.57103
      0.75049     -0.91019      1.68757      1.08352      0.37990     -0.02515     -0.00008      1.67635
      0.86924     -0.86615      1.71882      1.09236      0.38231     -0.02679      0.00019      1.78570
      0.98347     -0.81146      1.75006      1.10130      0.38498     -0.02842      0.00048      1.89442
      1.09148     -0.74536      1.78131      1.10999      0.38776     -0.02998      0.00078      1.99846
      1.19134     -0.66751      1.81255      1.11814      0.39051     -0.03142      0.00108      2.09444
      1.28093     -0.57803      1.84379      1.12547      0.39310     -0.03270      0.00136      2.17967
      1.35805     -0.47761      1.87504      1.13176      0.39540     -0.03378      0.00160      2.25204
      1.42063     -0.36755      1.90628      1.13684      0.39724     -0.03465      0.00181      2.31005
      1.46682     -0.24966      1.93752      1.14058      0.39908     -0.03529      0.00197      2.35285
      1.49519     -0.12626      1.96876      1.14276      0.39918     -0.03576      0.00207      2.38405
      1.50472      0.00000      2.00000      1.14358      0.40039     -0.03585      0.00210      2.38979
 >>>>       5           64
    102.50240      4.16945
      1.58198      0.00000      0.00000      1.15257      0.39994     -0.03696      0.00424      2.46376
      1.57159      0.12985      0.03124      1.15163      0.39863     -0.03686      0.00418      2.45763
      1.54068      0.25638      0.06248      1.14914      0.39850     -0.03637      0.00398      2.42443
      1.49046      0.37656      0.09372      1.14485      0.39642     -0.03569      0.00366      2.37901
      1.42263      0.48775      0.12496      1.13901      0.39429     -0.03476      0.00323      2.31705
      1.33936      0.58790      0.15620      1.13173      0.39162     -0.03359      0.00273      2.23901
      1.24311      0.67564      0.18744      1.12321      0.38856     -0.03219      0.00216      2.14605
      1.13639      0.75033      0.21868      1.11367      0.38528     -0.03060      0.00157      2.03996
      1.02165      0.81198      0.24992      1.10341      0.38193     -0.02885      0.00097      1.92330
      0.90105      0.86126      0.28116      1.09277      0.37871     -0.02699      0.00038      1.79950
      0.77642      0.89927      0.31241      1.08216      0.37579     -0.02510     -0.00018      1.67302
      0.64920      0.92750      0.34367      1.07204      0.37331     -0.02324     -0.00068      1.54930
      0.52042      0.94756      0.37493      1.06286      0.37137     -0.02152     -0.00112      1.43462
      0.39077      0.96109      0.40619      1.05511      0.36999     -0.02004     -0.00148      1.33576
      0.26067      0.96956      0.43746      1.04922      0.36910     -0.01889     -0.00175      1.25931
      0.13037      0.97415      0.46873      1.04553      0.36867     -0.01816     -0.00191      1.21089
      0.00000      0.97559      0.50000      1.04426      0.36845     -0.01792     -0.00197      1.19494
     -0.13037      0.97415      0.53127      1.04553      0.36867     -0.01816     -0.00191      1.21089
     -0.26067      0.96956      0.56254      1.04922      0.36910     -0.01889     -0.00175      1.25931
     -0.39077      0.96109      0.59381      1.05511      0.36999     -0.02004     -0.00148      1.33576
     -0.52042      0.94756      0.62507      1.06286      0.37137     -0.02152     -0.00112      1.43462
     -0.64920      0.92750      0.65633      1.07204      0.37331     -0.02324     -0.00068      1.54930
     -0.77642      0.89927      0.68759      1.08216      0.37579     -0.02510     -0.00018      1.67302
     -0.90105      0.86126      0.71884      1.09277      0.37871     -0.02699      0.00038      1.79950
     -1.02165      0.81198      0.75008      1.10341      0.38193     -0.02885      0.00097      1.92330
     -1.13639      0.75033      0.78132      1.11367      0.38528     -0.03060      0.00157      2.03996
     -1.24311      0.67564      0.81256      1.12321      0.38856     -0.03219      0.00216      2.14605
     -1.33936      0.58790      0.84380      1.13173      0.39162     -0.03359      0.00273      2.23901
     -1.42263      0.48775      0.87504      1.13901      0.39429     -0.03476      0.00323      2.31705
     -1.49046      0.37656      0.90628      1.14485      0.39642     -0.03569      0.00366      2.37901
     -1.54068      0.25638      0.93752      1.14914      0.39850     -0.03637      0.00398      2.42443
     -1.57159      0.12985      0.96876      1.15163      0.39863     -0.03686      0.00418      2.45763
     -1.58198      0.00000      1.00000      1.15257      0.39994     -0.03696      0.00424      2.46376
     -1.57159     -0.12985      1.03124      1.15163      0.39863     -0.03686      0.00418      2.45763
     -1.54068     -0.25638      1.06248      1.14914      0.39850     -0.03637      0.00398      2.42443
     -1.49046     -0.37656      1.09372      1.14485      0.39642     -0.03569      0.00366      2.37901
     -1.42263     -0.48775      1.12496      1.13901      0.39429     -0.03476      0.00323      2.31705
     -1.33936     -0.58790      1.15620      1.13173      0.39162     -0.03359      0.00273      2.23901
     -1.24311     -0.67564      1.18744      1.12321      0.38856     -0.03219      0.00216      2.14605
     -1.13639     -0.75033      1.21868      1.11367      0.38528     -0.03060      0.00157      2.03996
     -1.02165     -0.81198      1.24992      1.10341      0.38193     -0.02885      0.00097      1.92330
     -0.90105     -0.86126      1.28116      1.09277      0.37871     -0.02699      0.00038      1.79950
     -0.77642     -0.89927      1.31241      1.08216      0.37579     -0.02510     -0.00018      1.67302
     -0.64920     -0.92750      1.34367      1.07204      0.37331     -0.02324     -0.00068      1.54930
     -0.52042     -0.94756      1.37493      1.06286      0.37137     -0.02152     -0.00112      1.43462
     -0.39077     -0.96109      1.40619      1.05511      0.36999     -0.02004     -0.00148      1.33576
     -0.26067     -0.96956      1.43746      1.04922      0.36910     -0.01889     -0.00175      1.25931
     -0.13037     -0.97415      1.46873      1.04553      0.36867     -0.01816     -0.00191      1.21089
      0.00000     -0.97559      1.50000      1.04426      0.36845     -0.01792     -0.00197      1.19494
      0.13037     -0.97415      1.53127      1.04553      0.36867     -0.01816     -0.00191      1.21089
      0.26067     -0.96956      1.56254      1.04922      0.36910     -0.01889     -0.00175      1.25931
      0.39077     -0.96109      1.59381      1.05511      0.36999     -0.02004     -0.00148      1.33576
      0.52042     -0.94756      1.62507      1.06286      0.37137     -0.02152     -0.00112      1.43462
      0.64920     -0.92750      1.65633      1.07204      0.37331     -0.02324     -0.00068      1.54930
      0.77642     -0.89927      1.68759      1.08216      0.37579     -0.02510     -0.00018      1.67302
      0.90105     -0.86126      1.71884      1.09277      0.37871     -0.02699      0.00038      1.79950
      1.02165     -0.81198      1.75008      1.10341      0.38193     -0.02885      0.00097      1.92330
      1.13639     -0.75033      1.78132      1.11367      0.38528     -0.03060      0.00157      2.03996
      1.24311     -0.67564      1.81256      1.12321      0.38856     -0.03219      0.00216      2.14605
